Landreis ID,weekly_cases,inzidenz,weekly_cases_A00-A04,inzidenz_A00-A04,weekly_cases_A05-A14,inzidenz_A05-A14,weekly_cases_A15-A34,inzidenz_A15-A34,weekly_cases_A35-A59,inzidenz_A35-A59,weekly_cases_A60-A79,inzidenz_A60-A79,weekly_cases_A80+,inzidenz_A80+,weekly_cases_unbekannt,inzidenz_unbekannt
3154,5.0,5.476631214607271,0.0,0.0,1.0,12.738853503184714,0.0,0.0,1.0,3.087753967763848,2.0,9.327053117567505,1.0,14.402995823131212,0.0,0.0
3155,54.0,40.820954756775144,0.0,0.0,0.0,0.0,9.0,34.2478785341908,15.0,33.038192150125546,15.0,45.429765582409594,15.0,133.630289532294,0.0,0.0
3157,10.0,7.4183425938976715,2.0,30.039050765995796,0.0,0.0,1.0,3.5323207347227132,3.0,6.165228113440198,3.0,10.344470880314471,1.0,10.866021949364338,0.0,0.0
3158,84.0,70.22119676982494,2.0,38.75968992248062,0.0,0.0,17.0,68.84820994654139,27.0,63.73636749917379,29.0,101.7329684978601,8.0,90.51821679112922,1.0,83.59666282122018
3159,136.0,41.71254535472533,1.0,7.213445863088798,0.0,0.0,25.0,30.50864004686127,27.0,25.414635064666125,44.0,59.96756300001363,39.0,164.7794490451242,0.0,0.0
3241,439.0,37.9391849556872,17.0,30.456125264251675,6.0,5.759594524545472,50.0,17.859694242034575,147.0,36.895923376955864,108.0,45.2483000465052,111.0,138.6425520221828,0.0,0.0
3251,57.0,26.25651230601274,4.0,40.34291477559254,1.0,5.033472592741733,9.0,19.785002967750444,23.0,29.743045946540107,13.0,26.48844696197889,7.0,45.4221010966193,0.0,0.0
3252,12.0,8.078142565752714,0.0,0.0,0.0,0.0,1.0,3.348625389277701,4.0,7.93304509936139,3.0,8.325008325008325,4.0,31.220730565095224,0.0,0.0
3254,69.0,25.016587084915,8.0,67.30607437321218,1.0,4.290556485176127,3.0,4.832162876103344,13.0,13.772353589287228,26.0,41.30130893379082,18.0,84.92168333647858,,
3255,11.0,15.61213772744046,0.0,0.0,1.0,17.482517482517483,0.0,0.0,1.0,4.2740522289182366,6.0,33.87533875338753,3.0,47.460844803037496,0.0,0.0
3256,16.0,13.180657385287091,2.0,36.218761318362915,0.0,0.0,3.0,11.509245760761145,5.0,11.831519167061051,4.0,14.547041495435865,2.0,22.637238256932655,0.0,0.0
3257,27.0,17.108097832974273,0.0,0.0,0.0,0.0,3.0,9.367096512317731,6.0,10.847163466753443,14.0,37.314427356805886,4.0,31.16721209287829,,
3351,86.0,48.04174045170409,1.0,11.807769512339119,2.0,11.821029611679178,18.0,47.286292229285976,34.0,55.91093716597326,19.0,45.43606667144941,12.0,92.81460283084539,0.0,0.0
3352,31.0,15.653561437703875,3.0,34.96503496503497,3.0,17.031906438060634,4.0,10.312201912913455,3.0,4.423800044238001,14.0,27.946343021398913,4.0,26.413100898045432,0.0,0.0
3353,47.0,18.472591783233963,0.0,0.0,1.0,4.132572939912389,8.0,15.756095639500531,15.0,16.074586079408455,14.0,24.727992087042534,9.0,51.90311418685121,0.0,0.0
3354,24.0,49.574485664711226,1.0,53.333333333333336,1.0,24.82005460412013,9.0,102.2378734522322,3.0,18.542555164101614,6.0,45.07888805409466,4.0,94.87666034155598,0.0,0.0
3355,47.0,25.52419639511456,3.0,34.82702577199907,1.0,5.748778384593274,12.0,27.888168444537406,9.0,13.665765738406876,8.0,21.037130535394972,14.0,124.83281319661168,0.0,0.0
3356,14.0,12.288462888842076,1.0,18.772292096865026,0.0,0.0,1.0,4.559755597099995,3.0,7.282967566517771,4.0,14.719952896150732,5.0,63.5970490969219,,
3357,32.0,19.538166587292864,0.0,0.0,0.0,0.0,2.0,5.416971371306302,9.0,15.54887529802011,10.0,27.7623542476402,11.0,104.98186676846727,0.0,0.0
3358,43.0,30.567344124316676,0.0,0.0,1.0,7.717835918808366,6.0,19.15036226101944,10.0,20.69151027333485,13.0,41.417102077226964,13.0,127.8898180029513,0.0,0.0
3359,42.0,20.53669222343921,1.0,9.824147755182238,0.0,0.0,9.0,19.771094659607655,8.0,11.15153542703411,14.0,31.37184600905302,10.0,77.10694733595497,0.0,0.0
3360,49.0,53.036616913268894,0.0,0.0,1.0,13.027618551328818,6.0,32.214765100671144,14.0,44.01685216625794,16.0,70.03720726636026,12.0,153.98434492493263,0.0,0.0
3361,27.0,19.688915140775745,1.0,14.539110206455366,0.0,0.0,3.0,10.378109108520428,6.0,12.579935003669148,6.0,19.111323459149546,11.0,120.82601054481546,0.0,0.0
3401,17.0,21.91879730269859,1.0,23.679848448969928,0.0,0.0,3.0,16.678712403402457,7.0,26.841519996932398,1.0,5.871301080319399,5.0,98.58044164037855,0.0,0.0
3402,10.0,20.034860657544126,1.0,41.77109440267335,0.0,0.0,1.0,7.880841673890772,2.0,12.091167402212683,4.0,37.64351590438547,2.0,62.18905472636816,0.0,0.0
3403,18.0,10.646037012722013,0.0,0.0,0.0,0.0,5.0,10.217635639113109,6.0,10.725777618877368,1.0,3.045252451428223,6.0,61.595318755774564,,
3404,29.0,17.54906173033749,0.0,0.0,0.0,0.0,8.0,15.402683917672654,7.0,13.392003061029271,8.0,26.65422802692077,6.0,58.5480093676815,0.0,0.0
3405,24.0,31.54201001458818,1.0,30.3951367781155,0.0,0.0,5.0,26.612731530764318,4.0,17.208742040956807,10.0,54.13892046992583,4.0,62.93266205160478,0.0,0.0
3451,35.0,28.03161966698436,4.0,67.98096532970769,0.0,0.0,2.0,7.647891094030821,5.0,11.468942104780256,15.0,51.97685297480855,9.0,103.30578512396694,0.0,0.0
3452,35.0,18.450768079116894,1.0,11.961722488038278,1.0,5.90493061706525,1.0,2.443733046601989,9.0,13.746544271509523,10.0,21.739603034848585,13.0,108.26115922718188,,
3453,40.0,23.435394476277523,1.0,10.262725779967159,1.0,5.426230397742688,8.0,18.045248460514742,6.0,10.165356465166711,13.0,42.77441431955778,11.0,125.57077625570776,0.0,0.0
3454,72.0,22.021446442007132,4.0,24.236548715462916,1.0,3.138534931893792,8.0,10.166217658720074,10.0,8.709435802748699,23.0,34.42907610322735,26.0,142.2786472583999,0.0,0.0
3455,15.0,15.196952504457773,0.0,0.0,0.0,0.0,2.0,10.163118044616088,2.0,5.98175564528189,6.0,23.936806829968884,5.0,63.775510204081634,,
3456,51.0,37.18230996923346,3.0,44.576523031203564,0.0,0.0,4.0,12.870841109466504,19.0,39.55860920258172,19.0,65.5375806284709,6.0,68.46970215679562,0.0,0.0
3457,48.0,28.110286022160274,0.0,0.0,2.0,12.61431725007884,9.0,23.092317955560116,18.0,30.34492059745777,14.0,36.84016630703647,5.0,48.012291146533514,0.0,0.0
3458,30.0,22.920009168003666,2.0,32.615786040443574,0.0,0.0,1.0,3.619778469557663,14.0,29.41114682464654,7.0,24.32329128878696,6.0,70.11803202056795,0.0,0.0
3459,47.0,13.12555853440572,0.0,0.0,0.0,0.0,6.0,7.527003123706296,12.0,9.555890011705966,9.0,11.850993508289111,20.0,81.96049504139005,0.0,0.0
3460,24.0,16.80507513269007,0.0,0.0,1.0,6.598917777484493,2.0,5.29675044360285,3.0,6.042782902952907,7.0,27.92293270573218,11.0,152.8414617201612,0.0,0.0
3461,2.0,2.257769549462086,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5172054223149125,0.0,0.0,0.0,0.0,,
3462,21.0,36.88999754066683,0.0,0.0,0.0,0.0,2.0,16.96928559307653,0.0,0.0,10.0,69.53619358876296,9.0,219.61932650073206,0.0,0.0
4011,143.0,25.19561842909724,5.0,17.759465795268877,0.0,0.0,13.0,8.816966556567623,28.0,14.740798846006033,47.0,40.6870043976592,49.0,128.81516338494703,1.0,17.619313586781285
4012,11.0,9.679434721012292,0.0,0.0,0.0,0.0,2.0,7.2968732897953235,4.0,10.821339681852614,2.0,7.950389569088886,3.0,40.09087264466123,0.0,0.0
5111,150.0,24.12052544152622,7.0,22.288024962587958,4.0,7.394945554713353,16.0,9.950310636260175,34.0,15.41579574977443,48.0,41.37931034482759,41.0,105.05547441514848,0.0,0.0
5112,136.0,27.271669948624986,14.0,54.46623093681917,4.0,8.710042679209128,12.0,9.746034582179377,19.0,11.211026930066794,43.0,42.8927680798005,44.0,128.6361643034644,0.0,0.0
5113,130.0,22.30763950854554,6.0,20.664003306240527,2.0,3.9340650694362482,12.0,8.385627035261562,20.0,10.26025127355369,48.0,38.99458950070678,41.0,98.17302396858463,1.0,17.159722698881186
5114,57.0,25.064089316102137,3.0,27.52546105147261,0.0,0.0,12.0,22.910382221543397,13.0,16.60153755778612,17.0,34.4429361590048,12.0,74.6268656716418,0.0,0.0
5116,42.0,16.08985802615751,1.0,7.81983109164842,1.0,4.292398162853586,5.0,7.981865202260464,15.0,16.811054949734945,13.0,23.14649953707001,7.0,41.38094112083235,0.0,0.0
5117,51.0,29.888883679497397,1.0,12.218963831867057,0.0,0.0,12.0,32.649507536594655,16.0,27.547735059658063,13.0,33.45084013071559,9.0,65.62158220925994,0.0,0.0
5119,27.0,12.810536903835569,3.0,29.907287409032,0.0,0.0,3.0,6.2980224209598195,9.0,12.331131997917408,2.0,4.264937945152898,10.0,67.24045185583647,0.0,0.0
5120,14.0,12.574323231960337,1.0,18.433179723502302,0.0,0.0,2.0,8.167599134234491,2.0,5.143768324674657,5.0,20.501886173527964,4.0,50.35246727089628,0.0,0.0
5122,44.0,27.630380859681622,1.0,12.934937265554263,0.0,0.0,3.0,8.356545961002785,7.0,12.516315911813614,15.0,44.881960444032195,18.0,155.3465090187279,0.0,0.0
5124,148.0,41.6784004505773,9.0,50.18960517510595,2.0,6.028272598486904,17.0,19.42102497315329,36.0,30.05058515167198,36.0,49.55606029320669,48.0,199.88340134921296,0.0,0.0
5154,40.0,12.801433760581185,1.0,6.922331441229406,2.0,7.104543355475827,2.0,2.772579191793165,10.0,9.075151328148397,13.0,19.109778326571412,12.0,61.49431177616071,0.0,0.0
5158,164.0,33.77473896657536,5.0,21.76941832114246,1.0,2.251998648800811,12.0,12.31527093596059,51.0,29.91869155588929,43.0,38.37709512164647,52.0,135.951266699783,0.0,0.0
5162,122.0,27.007283111593207,7.0,31.587022246288527,2.0,4.666573335199962,11.0,11.880717595342759,21.0,12.896965528253567,43.0,43.13890728144626,38.0,120.18850618338236,0.0,0.0
5166,53.0,17.73387806453124,0.0,0.0,0.0,0.0,10.0,16.09943008017516,10.0,9.242144177449168,11.0,16.121704210696016,22.0,105.53583421279862,0.0,0.0
5170,62.0,13.478964119867124,2.0,9.766101860442404,0.0,0.0,5.0,5.266761468373097,18.0,11.198138620513745,19.0,17.217786880046397,18.0,52.953636149682275,0.0,0.0
5314,45.0,13.649889435895568,2.0,12.166930283489476,1.0,3.177528518318452,5.0,5.324416710149403,16.0,14.597075111074618,13.0,22.199832647415427,8.0,40.635952659115155,0.0,0.0
5315,194.0,17.833127884669302,5.0,9.159354448698457,1.0,1.062123609945725,23.0,7.543852743994437,54.0,13.992356027725595,66.0,34.765569444224965,45.0,76.96122864325905,0.0,0.0
5316,88.0,53.74735080529411,3.0,37.059913526868435,0.0,0.0,18.0,49.24491135915955,40.0,69.33490492451162,19.0,56.34471101094274,8.0,64.74587245063127,0.0,0.0
5334,109.0,19.568206870056336,0.0,0.0,0.0,0.0,12.0,7.63315077381066,29.0,16.22305015719576,42.0,36.83015161745749,26.0,72.70083605961469,0.0,0.0
5358,62.0,23.428230261716003,4.0,31.17692907248636,1.0,4.162504162504162,10.0,16.674726117623518,10.0,10.933263360447826,23.0,38.81332478315164,14.0,81.91445790181967,0.0,0.0
5362,94.0,19.973863986485767,4.0,16.9548999660902,1.0,2.255757821840247,19.0,18.765246762994934,34.0,20.223890362721423,19.0,18.505171708514325,17.0,55.466736271982775,0.0,0.0
5366,104.0,53.7034742016772,0.0,0.0,1.0,5.701254275940707,24.0,58.321790478967706,50.0,72.63430082222028,21.0,47.40085321535788,8.0,62.81900274833137,0.0,0.0
5370,88.0,34.43485746708145,2.0,16.55218074981379,0.0,0.0,12.0,21.410983834707206,21.0,23.04804969598525,31.0,54.78580517460766,22.0,133.64923151691877,0.0,0.0
5374,48.0,17.643361501450062,1.0,7.388252678241596,1.0,3.897116134060795,6.0,10.02221591193813,17.0,17.96033934476456,10.0,16.875928176049683,13.0,68.11275280310176,0.0,0.0
5378,29.0,10.237546377850187,0.0,0.0,0.0,0.0,5.0,8.907892392659896,10.0,9.8542555602637,7.0,10.817827780181739,7.0,31.905195989061074,0.0,0.0
5382,128.0,21.306203434293668,1.0,3.455663833022323,0.0,0.0,13.0,10.080488826165848,52.0,24.451947221412382,35.0,26.43464600232625,26.0,65.39893349431533,1.0,16.645471433041926
5512,28.0,23.816612086930633,0.0,0.0,0.0,0.0,6.0,23.4000234000234,7.0,17.033287911232236,10.0,36.685131516196485,5.0,59.98080614203455,0.0,0.0
5513,52.0,20.02734502878931,2.0,14.527493281034358,1.0,4.008819402685909,11.0,17.802233371095646,21.0,23.998354398555527,11.0,20.161659854469473,6.0,35.13291954561424,0.0,0.0
5515,49.0,15.541099865839076,1.0,6.866717022591499,1.0,3.965421524308034,9.0,8.754438013715287,6.0,5.976929053852131,8.0,14.804122948241085,24.0,131.27666557269444,0.0,0.0
5554,107.0,28.814641069211692,10.0,52.35602094240838,0.0,0.0,11.0,12.601816952880661,26.0,19.744086266469225,35.0,47.175533420495746,25.0,112.03226529240422,0.0,0.0
5558,68.0,30.826979046721007,1.0,9.185266832001469,0.0,0.0,10.0,21.07170701898561,13.0,16.543860318914724,21.0,43.00018428650409,23.0,160.8841634023503,0.0,0.0
5562,164.0,26.704139304422302,8.0,27.987685418415897,2.0,3.732945107042201,15.0,11.56452620136153,45.0,21.063175484336018,57.0,39.50788424883036,37.0,83.42540190751055,0.0,0.0
5566,93.0,20.748739458301728,3.0,13.227513227513228,0.0,0.0,9.0,8.797137997771392,23.0,14.4715979160899,30.0,32.60302556077204,28.0,97.52699407871822,0.0,0.0
5570,107.0,38.511373452346675,7.0,52.43052954834844,2.0,7.512019230769231,12.0,19.66826198124959,30.0,30.688339453952146,26.0,43.31312054374625,30.0,157.33165512901195,0.0,0.0
5711,103.0,30.820329448375947,0.0,0.0,1.0,3.208110102338712,15.0,16.87270109447588,18.0,16.282814394007925,40.0,62.76675872457946,29.0,125.31328320802005,0.0,0.0
5754,75.0,20.55143613435707,1.0,5.455835015549129,0.0,0.0,8.0,9.450455984501252,13.0,9.99338898882278,12.0,16.47062053062849,41.0,173.64052176859224,0.0,0.0
5758,37.0,14.765861328608258,0.0,0.0,0.0,0.0,3.0,5.547850208044383,6.0,6.840725116862387,12.0,22.064501893869746,16.0,83.15576113507613,0.0,0.0
5762,16.0,11.408118302186793,0.0,0.0,0.0,0.0,1.0,3.334556003868085,3.0,6.215813028344107,7.0,21.574308081119398,5.0,47.50142504275128,0.0,0.0
5766,89.0,25.6104790022848,7.0,40.58441558441559,3.0,8.777062609713283,6.0,7.844060085500255,17.0,14.65037315362209,28.0,36.42797668609492,28.0,104.89641479039449,0.0,0.0
5770,139.0,44.779629456620135,0.0,0.0,0.0,0.0,32.0,46.62548082527101,59.0,55.76190611207198,28.0,41.25047880020036,20.0,85.76697113941421,0.0,0.0
5774,60.0,19.49070780505394,2.0,12.864218177140284,0.0,0.0,13.0,15.945442056716711,16.0,15.375597005602483,9.0,15.022032314060622,20.0,114.56065986940085,0.0,0.0
5911,101.0,27.62680292242339,4.0,24.803125193774417,0.0,0.0,14.0,14.75750260891564,27.0,22.517075448882068,33.0,41.583709266866606,23.0,86.66164280331574,0.0,0.0
5913,205.0,34.849128771780705,7.0,24.13959583419546,2.0,3.8745423196884863,21.0,13.939224979091163,40.0,20.119408690578584,72.0,60.38647342995169,63.0,161.81229773462783,0.0,0.0
5914,44.0,23.319165173886773,2.0,20.802995631370916,0.0,0.0,2.0,4.613290891057136,14.0,22.106077592332348,9.0,21.98661259588606,17.0,122.93007448116278,,
5915,20.0,11.116298717179127,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.432677859802705,9.0,23.80322665961386,4.0,33.67853835143555,0.0,0.0
5916,42.0,26.845809177431622,2.0,27.111291853056798,0.0,0.0,5.0,13.629177342855586,14.0,25.99090318388564,11.0,32.491507901343965,10.0,90.70294784580499,0.0,0.0
5954,49.0,15.118510610726121,1.0,6.850722751250257,1.0,3.701921297153222,5.0,7.328369584334877,18.0,15.937101572460689,14.0,18.248413039794574,10.0,40.6421459053038,0.0,0.0
5958,53.0,20.402114120957588,2.0,17.480989424001397,0.0,0.0,2.0,3.495159204501765,7.0,7.709251101321586,19.0,32.58949246153582,23.0,121.32721422165955,0.0,0.0
5962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5966,44.0,32.846851554626554,0.0,0.0,0.0,0.0,6.0,19.941504918904545,16.0,33.28340822100183,15.0,52.83736658564937,7.0,80.1924619085806,0.0,0.0
5970,37.0,13.36010168120631,0.0,0.0,0.0,0.0,3.0,4.491757624758568,7.0,7.540422048194069,19.0,31.31128359783128,8.0,41.906757464641174,0.0,0.0
5974,67.0,22.201235979256754,2.0,14.173339947558642,1.0,3.579610538373425,3.0,4.508566275924256,12.0,11.283603983112206,23.0,34.855878519685994,26.0,124.62253750659062,,
5978,125.0,31.6543046055747,3.0,16.554464187175807,0.0,0.0,4.0,4.783029810233292,24.0,17.402149165421932,46.0,49.99619594161314,48.0,169.8333510243074,0.0,0.0
6411,41.0,25.64455397240396,0.0,0.0,0.0,0.0,5.0,9.603195943610034,9.0,18.03679506192633,13.0,47.23837209302326,14.0,161.75621028307336,0.0,0.0
6412,127.0,16.636537504257383,6.0,14.29796968830426,2.0,2.902420618796076,22.0,10.248908724150622,37.0,13.183915622940013,32.0,26.24176869521006,28.0,79.4033406119729,0.0,0.0
6413,35.0,26.865213386552046,5.0,65.85879873551106,0.0,0.0,2.0,5.589402492873511,6.0,13.159914899216986,12.0,54.6448087431694,10.0,155.98190609889252,0.0,0.0
6414,31.0,11.1320985082988,3.0,19.932230416583614,0.0,0.0,0.0,0.0,12.0,12.359284397433388,7.0,12.792397660818713,9.0,50.87907739272995,0.0,0.0
6431,54.0,19.97484648960568,2.0,15.878056525881233,0.0,0.0,6.0,10.53463260468791,5.0,5.17796671602995,19.0,30.557431889092605,22.0,120.3962129918459,0.0,0.0
6432,68.0,22.830743610749252,1.0,6.840881105486386,1.0,3.589375448671931,2.0,3.07938658619203,14.0,13.021317757357044,20.0,30.814741772463947,30.0,166.685187243027,0.0,0.0
6433,53.0,19.22198124224774,2.0,13.485267345425124,0.0,0.0,3.0,4.599816007359705,15.0,15.147384046775121,20.0,37.05625138960943,13.0,80.90111394610742,0.0,0.0
6434,56.0,23.637269220054534,1.0,9.017132551848512,0.0,0.0,0.0,0.0,8.0,9.23446301597562,28.0,54.572386372495515,19.0,107.93001590547603,,
6435,90.0,21.40044512925869,2.0,9.906384664916539,0.0,0.0,9.0,9.758107360865653,19.0,12.704271309743508,31.0,33.35126412049489,29.0,106.6529366334449,0.0,0.0
6436,49.0,20.540078303808716,3.0,25.14668901927913,3.0,12.40694789081886,9.0,18.387610836431985,19.0,21.49442841789694,10.0,20.42024871862939,5.0,30.98661378284581,0.0,0.0
6437,20.0,20.68188163759139,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.987844675309122,7.0,29.839294087557015,11.0,154.58122540753232,0.0,0.0
6438,73.0,20.516394847855473,2.0,10.931948619841487,1.0,2.9597182348240443,2.0,2.561081800952722,9.0,7.079534638589757,27.0,35.852764646518295,32.0,137.90725736941906,0.0,0.0
6439,24.0,12.823252831801668,1.0,12.103606874848705,0.0,0.0,2.0,5.273566249176005,5.0,7.406749029715877,6.0,13.763046220896891,10.0,76.63422484481569,0.0,0.0
6440,51.0,16.540236557814612,2.0,13.868663754247278,0.0,0.0,2.0,2.9965240321227373,8.0,7.161977063768453,23.0,34.47758956678159,16.0,79.97600719784064,0.0,0.0
6531,53.0,19.579737557630924,0.0,0.0,1.0,4.405480417639543,5.0,6.443465037758705,12.0,13.757523645743767,18.0,33.26249653515661,17.0,105.13946440719896,0.0,0.0
6532,41.0,16.185126263722815,1.0,8.522243054371911,0.0,0.0,3.0,5.398207795012056,7.0,7.9239302694136295,14.0,24.628375406807987,16.0,89.56059333893087,,
6533,32.0,18.614174694029504,0.0,0.0,0.0,0.0,4.0,10.528255204906166,9.0,14.815058684093565,8.0,20.762502919726973,11.0,96.33067694193888,0.0,0.0
6534,76.0,30.75877029674119,2.0,18.39080459770115,0.0,0.0,24.0,35.25005507821106,16.0,19.6581931663206,16.0,32.308220422833834,18.0,115.56240369799691,0.0,0.0
6535,24.0,22.71802201754967,0.0,0.0,0.0,0.0,1.0,4.763492592769018,3.0,8.156385090128055,11.0,42.01841170403759,9.0,103.79425671779495,0.0,0.0
6611,53.0,26.219840998926472,0.0,0.0,1.0,5.8486372675166685,10.0,16.94742907500932,16.0,24.878716258241074,14.0,35.824867575935926,11.0,87.13561470215463,1.0,49.47139811118202
6631,66.0,29.577180756906944,5.0,47.205438066465256,2.0,9.820770930518046,4.0,7.531538316701186,14.0,18.34093171933134,23.0,49.17156600748263,18.0,112.70427650115835,0.0,0.0
6632,29.0,24.02273047324779,1.0,18.351991191044227,1.0,9.36768149882904,4.0,15.850372483753368,4.0,9.71722864639005,10.0,34.730663702983364,9.0,95.72431397574984,0.0,0.0
6633,73.0,30.832390059299556,3.0,28.832292167227294,1.0,4.921017666453422,9.0,19.24763147201608,13.0,15.76923543468504,21.0,35.81051123767948,26.0,142.87284316957908,0.0,0.0
6634,19.0,10.574766381147974,1.0,13.199577613516368,0.0,0.0,1.0,2.69092083310909,6.0,9.452987143937484,9.0,21.1198197775379,2.0,15.04664459825459,0.0,0.0
6635,24.0,15.344679871616178,1.0,14.475969889982629,0.0,0.0,2.0,6.10854891420543,3.0,5.513185702471745,10.0,27.32389748073665,8.0,67.50485191123111,0.0,0.0
6636,15.0,14.90623975196017,1.0,24.324981756263682,0.0,0.0,2.0,9.643201542912246,5.0,14.753614635585718,4.0,15.715239853848269,3.0,35.98416696653472,0.0,0.0
7111,36.0,31.564549503735137,0.0,0.0,0.0,0.0,8.0,24.64268112370626,10.0,27.972810428263728,11.0,47.30775847238947,7.0,82.66414737836561,0.0,0.0
7131,19.0,14.605722368279448,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.252137906202178,7.0,22.177163857559243,7.0,66.56523392925067,0.0,0.0
7132,30.0,23.2910213112845,0.0,0.0,0.0,0.0,4.0,14.42169022209403,9.0,20.07852935927182,8.0,27.096599376778215,9.0,99.12986011675295,0.0,0.0
7133,36.0,22.73516688244024,0.0,0.0,1.0,7.097735822272695,3.0,9.092562284051645,8.0,14.600938110273585,13.0,34.35245620061834,11.0,96.49969295552242,0.0,0.0
7134,8.0,9.882521525367197,1.0,26.816840976133008,0.0,0.0,2.0,11.644832605531295,1.0,3.697951334960432,2.0,10.117873223048516,2.0,30.71253071253071,0.0,0.0
7135,16.0,26.069246435845216,1.0,39.793076004775166,0.0,0.0,1.0,7.957348611442668,2.0,9.36855911560802,2.0,13.255567338282079,10.0,203.95676116663267,0.0,0.0
7137,54.0,25.182573659027952,1.0,9.804882831650161,1.0,5.2999788000848,6.0,12.902948323691964,11.0,14.599508925608866,17.0,34.85535029627048,18.0,122.05044751830756,0.0,0.0
7138,62.0,33.91480818987917,4.0,44.99943750703116,0.0,0.0,8.0,20.20814388198444,21.0,33.32011106703689,17.0,40.87226215949799,10.0,77.02380035430949,2.0,109.40260706412633
7140,29.0,28.110853697546602,1.0,21.321961620469082,1.0,11.24859392575928,4.0,18.534822297391223,10.0,27.62125731963319,6.0,24.563989191844755,7.0,94.95387954422138,0.0,0.0
7141,19.0,15.535949369158688,0.0,0.0,0.0,0.0,2.0,8.003521549481771,5.0,11.63819189050789,7.0,23.78686964795433,5.0,56.77302146020211,0.0,0.0
7143,37.0,18.32554085109755,3.0,31.722533573014697,0.0,0.0,3.0,6.88041832943443,12.0,16.55971848478576,6.0,13.469222825842948,13.0,96.81263032469467,0.0,0.0
7211,22.0,19.72598809267628,0.0,0.0,0.0,0.0,2.0,5.539859287574096,7.0,19.642506383814574,5.0,25.37555826228177,8.0,120.30075187969925,0.0,0.0
7231,29.0,25.78167367513313,2.0,38.654812524159254,2.0,20.39983680130559,3.0,12.836970474967908,9.0,22.72325599010276,7.0,26.781956613230285,6.0,71.50518412584913,0.0,0.0
7232,11.0,11.104605382705081,0.0,0.0,1.0,11.119759813188034,1.0,4.555601111566671,0.0,0.0,6.0,27.881040892193308,3.0,46.00521392424475,0.0,0.0
7233,15.0,24.733700491376183,1.0,40.600893219650835,1.0,19.801980198019802,2.0,15.976993129892954,4.0,19.363896015878396,4.0,26.243275160740062,3.0,63.61323155216285,0.0,0.0
7235,30.0,20.080590101607786,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.747668997668997,12.0,36.76921191322466,11.0,111.57318186428644,0.0,0.0
7311,2.0,4.101554489151388,1.0,39.69829297340215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.096033402922757,0.0,0.0
7312,8.0,7.9976007197840655,0.0,0.0,0.0,0.0,2.0,6.68918692932874,3.0,9.738994935722634,0.0,0.0,3.0,47.39336492890995,0.0,0.0
7313,4.0,8.532241206458906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,137.40982480247337,0.0,0.0
7314,14.0,8.127579780903671,0.0,0.0,1.0,5.8551437437789104,5.0,11.403808872163303,2.0,3.381062667996551,4.0,12.541937102185432,2.0,18.796992481203006,0.0,0.0
7315,41.0,18.75760598047379,0.0,0.0,0.0,0.0,7.0,9.878355112754369,14.0,19.866891824774015,11.0,29.167661018746852,9.0,73.49938750510412,0.0,0.0
7316,16.0,30.039050765995796,0.0,0.0,1.0,22.045855379188712,1.0,8.848774444739403,6.0,33.80472139275452,1.0,7.854842510407666,7.0,157.62215717180814,0.0,0.0
7317,6.0,14.913872386965275,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.509887553315238,3.0,30.37667071688943,1.0,28.034763106251752,0.0,0.0
7318,10.0,19.778089832084017,0.0,0.0,0.0,0.0,1.0,8.990380293086398,4.0,22.849308808408544,2.0,17.305529116552737,3.0,81.38903960933261,0.0,0.0
7319,35.0,41.895094682913985,0.0,0.0,0.0,0.0,5.0,24.486997404378275,7.0,24.94743219644321,9.0,51.27328661767219,14.0,260.9019754006709,0.0,0.0
7320,16.0,46.79320328722253,2.0,134.40860215053763,0.0,0.0,3.0,37.22546221615585,4.0,35.69516330537212,3.0,37.72161448509996,4.0,154.91866769945779,0.0,0.0
7331,36.0,27.759143167780888,0.0,0.0,1.0,8.331944675887351,3.0,10.831497996172871,13.0,27.681955623695753,7.0,23.951276260863615,12.0,161.6597063182002,0.0,0.0
7332,24.0,18.089861386437125,1.0,17.349063150589867,0.0,0.0,0.0,0.0,5.0,10.563231503781637,6.0,18.04294220244181,12.0,123.22858903265558,0.0,0.0
7333,10.0,13.275804845668768,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.212857409829939,3.0,16.898552357348056,4.0,80.36970062286518,0.0,0.0
7334,25.0,19.377892150403447,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.447037586229127,12.0,43.31504475887959,10.0,128.1722635221738,0.0,0.0
7335,23.0,21.70241274214703,0.0,0.0,0.0,0.0,4.0,18.039144944529628,6.0,16.39030786461606,7.0,28.605287891790283,6.0,84.01008120974517,0.0,0.0
7336,26.0,37.027015480140705,0.0,0.0,1.0,17.18213058419244,2.0,14.260249554367201,8.0,33.120808147718805,10.0,56.233481414834394,5.0,94.66111321469141,0.0,0.0
